"","country","iso2","iso3","iso_numeric","g_whoregion","year","new_sp","new_sn","new_su","new_ep","new_oth","ret_rel","ret_taf","ret_tad","ret_oth","newret_oth","new_labconf","new_clindx","ret_rel_labconf","ret_rel_clindx","ret_rel_ep","ret_nrel","new_foreign","new_sspct","new_tbdeaths","tot_newrel","new_sp_m04","new_sp_m514","new_sp_m014","new_sp_m1524","new_sp_m2534","new_sp_m3544","new_sp_m4554","new_sp_m5564","new_sp_m65","new_sp_mu","new_sp_f04","new_sp_f514","new_sp_f014","new_sp_f1524","new_sp_f2534","new_sp_f3544","new_sp_f4554","new_sp_f5564","new_sp_f65","new_sp_fu","new_sn_m04","new_sn_m514","new_sn_m014","new_sn_m1524","new_sn_m2534","new_sn_m3544","new_sn_m4554","new_sn_m5564","new_sn_m65","new_sn_m15plus","new_sn_mu","new_sn_f04","new_sn_f514","new_sn_f014","new_sn_f1524","new_sn_f2534","new_sn_f3544","new_sn_f4554","new_sn_f5564","new_sn_f65","new_sn_f15plus","new_sn_fu","new_sn_sexunk04","new_sn_sexunk514","new_sn_sexunk014","new_sn_sexunk15plus","new_ep_m04","new_ep_m514","new_ep_m014","new_ep_m1524","new_ep_m2534","new_ep_m3544","new_ep_m4554","new_ep_m5564","new_ep_m65","new_ep_m15plus","new_ep_mu","new_ep_f04","new_ep_f514","new_ep_f014","new_ep_f1524","new_ep_f2534","new_ep_f3544","new_ep_f4554","new_ep_f5564","new_ep_f65","new_ep_f15plus","new_ep_fu","new_ep_sexunk04","new_ep_sexunk514","new_ep_sexunk014","new_ep_sexunk15plus","new_ep_sexunkageunk","rel_in_agesex_flg","newrel_m04","newrel_m514","newrel_m014","newrel_m1524","newrel_m2534","newrel_m3544","newrel_m4554","newrel_m5564","newrel_m65","newrel_m15plus","newrel_mu","newrel_f04","newrel_f514","newrel_f014","newrel_f1524","newrel_f2534","newrel_f3544","newrel_f4554","newrel_f5564","newrel_f65","newrel_f15plus","newrel_fu","newrel_sexunk04","newrel_sexunk514","newrel_sexunk014","newrel_sexunk15plus","newrel_sexunkageunk","rdst_new","rdst_ret","rdst_unk","mdr","rr_nmdr","unconf_mdr_tx","conf_mdr_tx","conf_xdr_tx","mdrxdr_bdq_used","mdrxdr_bdq_tx","dst_rlt_new","dst_rlt_ret","dst_rlt_unk","mdr_new","mdr_ret","mdr_unk","xpert_new","xpert_ret","xpert_unk","xpert_dr_r_new","xpert_dr_r_ret","xpert_dr_r_unk","mdr_dst_rlt","xdr","hivtest","hivtest_pos","hiv_cpt","hiv_art","hiv_tbscr","hiv_reg","hiv_ipt","hiv_reg_new","female_tb"
"2927","Honduras","HN","HND",340,"AMR",2008,1897,451,0,330,0,151,6,17,10,0,1897,NA,NA,NA,NA,NA,0,60843,52,2829,1,10,11,254,263,202,140,103,174,0,0,26,26,152,170,114,90,82,116,0,19,14,33,28,55,47,33,35,44,242,0,17,15,32,24,34,30,18,21,17,144,0,NA,NA,NA,NA,NA,9,15,26,40,28,23,19,19,155,0,3,13,16,26,37,28,24,9,20,144,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,10,NA,NA,NA,0,112,0,0,10,0,NA,NA,NA,NA,NA,NA,10,0,1595,205,NA,205,NA,598,153,NA,776
"2928","Honduras","HN","HND",340,"AMR",2009,1881,520,0,331,0,192,NA,NA,33,0,1881,NA,NA,NA,NA,NA,0,64392,72,2924,0,13,13,227,269,177,155,131,168,0,2,15,17,167,172,124,80,73,108,0,18,19,37,52,58,53,39,40,50,292,0,14,23,37,23,30,25,20,21,35,154,0,NA,NA,NA,NA,NA,12,23,26,36,36,23,18,28,167,0,6,11,17,21,35,18,22,13,15,124,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,NA,5,NA,NA,NA,27,43,109,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,1619,192,192,170,764,27021,96,NA,756
"2929","Honduras","HN","HND",340,"AMR",2010,1842,482,0,382,0,170,NA,NA,25,0,1842,NA,NA,NA,NA,NA,0,63175,69,2876,1,14,15,177,246,207,165,113,157,0,0,28,28,186,163,106,103,69,107,0,16,14,30,33,53,35,41,30,57,249,0,8,24,32,24,31,34,22,20,40,171,0,NA,NA,NA,NA,NA,16,27,37,44,38,27,20,26,192,0,7,10,17,19,42,39,15,11,20,146,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,5,9,NA,NA,NA,57,62,12,0,9,0,NA,NA,NA,NA,NA,NA,NA,NA,1557,201,180,180,390,516,27,NA,790
"2930","Honduras","HN","HND",340,"AMR",2011,2060,616,0,377,0,180,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,3233,4,13,17,194,291,227,184,120,184,0,4,15,19,181,194,138,99,98,126,0,38,25,63,36,73,57,48,35,53,302,0,35,18,53,33,42,25,28,27,43,198,0,NA,NA,NA,NA,NA,10,19,31,39,41,34,26,39,210,0,12,8,20,21,33,25,18,28,16,141,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,5,0,NA,NA,30,65,3,1,4,0,0,0,0,0,2,0,NA,NA,2443,261,131,188,NA,NA,NA,NA,870
"2931","Honduras","HN","HND",340,"AMR",2012,1945,509,0,362,0,198,NA,NA,32,0,1945,NA,NA,NA,NA,NA,NA,NA,NA,3014,4,14,18,247,285,192,184,129,146,0,1,14,15,180,157,115,88,75,114,0,22,27,49,38,62,48,33,24,61,266,0,13,28,41,25,35,21,29,21,22,153,0,NA,NA,NA,NA,NA,12,26,27,46,32,22,18,28,173,0,7,8,15,29,37,25,15,18,24,148,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0,0,6,0,NA,NA,41,96,24,0,6,0,0,0,0,0,0,0,0,0,2312,259,110,150,NA,NA,286,925,758
"2932","Honduras","HN","HND",340,"AMR",2013,NA,NA,NA,356,NA,NA,NA,NA,NA,NA,1941,460,187,29,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,27,45,72,300,391,317,248,191,224,1671,0,34,56,90,277,246,173,159,119,174,1148,0,NA,NA,NA,NA,NA,133,152,81,4,2,0,4,0,0,NA,84,80,19,2,2,0,0,0,0,0,0,0,NA,NA,2564,263,181,242,654,736,168,916,NA
"4109","Mexico","MX","MEX",484,"AMR",2000,11676,940,735,2081,NA,421,157,300,457,NA,NA,NA,NA,NA,NA,NA,NA,NA,2772,18434,NA,NA,214,1079,1387,1162,1235,972,1126,NA,NA,NA,176,663,828,698,832,595,709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4110","Mexico","MX","MEX",484,"AMR",2001,15103,38,605,2548,NA,585,28,30,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18879,NA,NA,130,1448,1639,1683,1606,1229,1566,NA,NA,NA,146,1131,993,845,952,787,948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4111","Mexico","MX","MEX",484,"AMR",2002,11555,1209,743,2156,NA,661,NA,NA,65,NA,11555,NA,NA,NA,NA,NA,NA,NA,NA,17790,NA,NA,154,1090,1292,1301,1146,986,1144,NA,NA,NA,149,769,754,716,700,621,733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4112","Mexico","MX","MEX",484,"AMR",2003,12933,471,458,2513,NA,703,104,530,NA,2153,12986,NA,NA,NA,NA,NA,NA,NA,NA,17078,NA,NA,187,1207,1461,1417,1313,1005,1352,NA,NA,NA,184,850,826,734,813,743,841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3779,412,0,412,NA,NA,NA,NA,NA
"4113","Mexico","MX","MEX",484,"AMR",2004,11214,322,485,2345,NA,735,64,478,2761,NA,11411,NA,NA,NA,NA,NA,NA,NA,NA,15101,NA,NA,86,1053,1276,1181,1201,958,1209,NA,NA,NA,102,760,649,693,695,626,725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4114","Mexico","MX","MEX",484,"AMR",2005,11997,353,68,2657,2831,618,361,73,974,NA,15249,NA,NA,NA,NA,NA,NA,466009,NA,18524,NA,NA,100,1095,1376,1314,1238,1042,1288,NA,NA,NA,125,771,733,710,784,637,784,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,NA,NA,NA,NA,NA,NA,314,74,NA,63,63,268,NA,NA,NA,NA,NA,NA,NA,NA,1382,217,NA,NA,NA,NA,NA,NA,NA
"4115","Mexico","MX","MEX",484,"AMR",2006,11874,2357,111,2751,NA,794,90,569,117,47,12096,NA,NA,NA,NA,NA,NA,475041,1896,17887,68,61,129,986,1320,1333,1275,1012,1215,NA,44,109,153,696,774,662,794,722,803,NA,51,57,108,196,266,243,232,181,253,1371,NA,45,63,108,133,154,146,151,127,170,881,NA,NA,NA,NA,NA,NA,118,202,170,318,233,173,117,144,1155,NA,72,133,205,243,252,199,184,164,147,1189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,NA,NA,NA,NA,479,175,0,61,62,0,NA,NA,NA,NA,NA,NA,NA,NA,1047,540,NA,NA,NA,17978,NA,NA,4713
"4116","Mexico","MX","MEX",484,"AMR",2007,11531,2959,254,2869,0,711,101,485,359,116,11682,NA,NA,NA,NA,NA,69,604833,2116,18324,61,84,145,981,1286,1286,1266,942,1226,NA,41,99,140,645,742,694,748,642,788,NA,60,76,136,270,344,346,311,212,316,1799,NA,44,78,122,207,209,166,202,166,206,1156,NA,NA,NA,NA,NA,NA,120,205,237,307,268,177,154,147,1290,NA,50,135,185,220,274,233,182,143,137,1189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77,NA,NA,NA,NA,NA,NA,NA,NA,505,NA,NA,77,NA,NA,NA,NA,NA,NA,3,0,2627,866,677,146,NA,11307,NA,NA,4498
"4117","Mexico","MX","MEX",484,"AMR",2008,11903,979,83,3175,1896,774,101,495,0,0,12109,NA,NA,NA,NA,NA,0,390284,2174,18810,62,62,124,966,1292,1314,1267,1004,1213,0,30,96,126,752,826,710,774,699,836,0,23,31,54,82,125,113,112,61,104,597,0,21,29,50,63,65,51,62,52,68,361,0,NA,NA,NA,NA,NA,135,204,245,350,312,244,159,184,1494,0,71,153,224,224,280,242,190,152,165,1253,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121,NA,NA,36,NA,NA,NA,0,389,0,0,121,0,NA,NA,NA,NA,NA,NA,5,2,6878,581,581,220,1432,6747,1490,NA,4819
"4118","Mexico","MX","MEX",484,"AMR",2009,11862,885,73,3193,2114,719,98,448,270,111,12064,NA,NA,NA,NA,NA,2,400853,2162,18846,32,71,103,1030,1262,1401,1360,1024,1252,0,26,105,131,741,712,665,788,608,785,0,2,6,8,81,98,109,107,80,98,573,0,2,8,10,63,61,57,67,52,67,367,0,NA,NA,NA,NA,NA,146,217,249,368,308,234,169,181,1509,0,50,146,196,239,292,221,180,188,151,1271,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0,NA,18,NA,NA,NA,1,11,0,1,10,0,NA,NA,NA,NA,NA,NA,0,0,5879,945,945,216,2368,5060,676,NA,4535
"4119","Mexico","MX","MEX",484,"AMR",2010,12572,2022,790,3464,0,722,123,411,10,585,13475,NA,NA,NA,NA,NA,2,250352,2225,19570,39,86,125,1081,1375,1380,1392,1119,1303,0,24,88,112,791,763,730,852,713,836,0,61,69,130,250,331,300,287,238,293,1699,0,38,68,106,159,138,140,123,141,176,877,0,NA,NA,NA,NA,NA,142,225,286,407,339,231,196,188,1647,0,56,167,223,244,306,257,202,173,187,1369,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,20,0,224,NA,NA,NA,21,505,74,4,119,17,NA,NA,NA,NA,NA,NA,16,9,8915,1645,1645,424,NA,NA,NA,NA,4885
"4120","Mexico","MX","MEX",484,"AMR",2011,12960,1356,1141,3529,0,871,104,439,128,0,12960,NA,NA,NA,NA,NA,0,NA,NA,19857,42,86,128,1124,1440,1503,1532,1112,1299,0,30,106,136,776,765,698,889,734,824,0,52,72,124,222,324,290,251,189,220,1496,0,42,57,99,135,140,109,141,101,152,778,0,NA,NA,NA,NA,NA,120,205,267,384,364,244,170,191,1620,0,59,135,194,298,333,271,229,192,187,1510,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,11,1,139,1,NA,NA,6,180,0,4,136,0,0,0,0,0,0,0,6,1,11416,1520,1064,373,NA,NA,NA,NA,4928
"4121","Mexico","MX","MEX",484,"AMR",2012,13038,757,1924,3839,139,773,116,272,490,0,13038,NA,NA,NA,NA,NA,7,NA,NA,20470,39,94,133,1153,1480,1522,1484,1153,1284,0,33,101,134,778,743,686,840,824,824,0,74,69,143,248,295,282,253,211,252,1541,0,62,59,121,143,132,141,165,130,165,876,0,NA,NA,NA,NA,NA,135,208,268,468,387,275,204,238,1840,0,60,152,212,299,352,289,250,187,202,1579,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,14,1,114,2,NA,NA,13,148,0,5,109,0,1,6,0,1,6,0,11,2,15170,1234,863,298,NA,NA,NA,NA,4930
"4122","Mexico","MX","MEX",484,"AMR",2013,NA,NA,NA,3623,NA,NA,NA,NA,NA,NA,13239,2841,770,161,74,598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,181,248,429,1797,2230,2409,2289,1736,1940,12401,0,116,260,376,1262,1315,1230,1307,1156,1232,7502,0,NA,NA,NA,NA,NA,33,188,3,155,8,0,162,4,0,NA,30,182,3,13,138,2,0,2,0,0,0,0,4,0,15749,1192,836,512,NA,NA,NA,NA,NA
"4624","Nicaragua","NI","NIC",558,"AMR",2000,1471,541,0,231,NA,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198,2402,NA,NA,18,194,174,147,108,64,90,NA,NA,NA,34,188,173,98,76,46,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4625","Nicaragua","NI","NIC",558,"AMR",2001,1510,528,0,247,NA,162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2447,NA,NA,24,213,203,139,93,75,95,NA,NA,NA,32,188,173,92,67,52,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4626","Nicaragua","NI","NIC",558,"AMR",2002,1320,425,NA,200,NA,147,NA,NA,NA,NA,1320,NA,NA,NA,NA,NA,NA,NA,NA,2092,NA,NA,22,168,180,140,101,73,74,NA,NA,NA,26,149,135,91,72,45,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4627","Nicaragua","NI","NIC",558,"AMR",2003,1404,480,NA,262,NA,137,17,47,NA,NA,1404,NA,NA,NA,NA,NA,NA,NA,NA,2283,NA,NA,14,179,210,135,103,68,65,NA,NA,NA,42,174,150,91,71,54,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,956,9,0,0,NA,NA,NA,NA,NA
"4628","Nicaragua","NI","NIC",558,"AMR",2004,1327,450,0,327,0,116,27,107,0,0,1470,NA,NA,NA,NA,NA,NA,NA,NA,2220,NA,NA,24,161,179,105,104,87,72,NA,NA,NA,23,159,154,90,75,44,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,9,NA,NA,NA,NA,NA,NA,NA
"4629","Nicaragua","NI","NIC",558,"AMR",2005,1253,395,0,160,NA,99,1,19,149,0,1253,NA,NA,NA,NA,NA,NA,28008,NA,1907,NA,NA,17,163,159,116,106,61,79,NA,NA,NA,23,135,122,103,61,54,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,8,8,NA,8,8,34,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA
"4630","Nicaragua","NI","NIC",558,"AMR",2006,1285,408,0,177,0,127,25,83,0,0,1285,NA,NA,NA,NA,NA,NA,24892,84,1997,0,0,15,162,151,129,98,90,72,NA,0,0,25,168,144,90,65,38,38,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,0,140,101,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,1743,NA,NA,568
"4631","Nicaragua","NI","NIC",558,"AMR",2007,1453,455,0,237,0,158,88,50,0,0,1453,NA,NA,NA,NA,NA,0,46789,27,2303,0,0,16,172,194,144,130,77,91,NA,0,0,27,158,168,100,76,45,55,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,30,40,30,10,10,5,125,NA,0,0,0,20,52,20,5,10,5,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,NA,200,237,NA,8,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,656,2093,656,NA,629
"4632","Nicaragua","NI","NIC",558,"AMR",2008,1394,530,0,245,0,167,0,0,0,0,1470,NA,NA,NA,NA,NA,NA,29013,124,2336,NA,NA,20,174,190,130,108,90,67,0,NA,NA,38,165,164,93,54,54,55,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,30,20,10,20,10,20,110,0,NA,NA,0,10,10,10,10,10,15,65,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,NA,NA,14,NA,NA,NA,4,103,0,0,16,0,NA,NA,NA,NA,NA,NA,0,0,1062,28,28,28,18,754,NA,NA,NA
